taxonID	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
2748	86	0	0	0	0	0	0	0	0	0	0	46	0	0	27	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Aquabacterium;s_Unclassified
2755	0	0	0	0	0	0	0	10	0	0	0	0	0	0	6	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Knoellia;s_Unclassified
2771	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Nitratireductor;s_Unclassified
2787	9	0	0	0	0	0	0	22	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Planococcus;s_Unclassified
2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax A;s_Unclassified
2812	61	0	0	0	0	0	0	56	0	0	101	35	12	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Providencia;s_Unclassified
2870	0	0	0	0	0	0	0	0	0	53	0	75	0	0	41	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus;s_Unclassified
2873	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Phytobacter;s_Unclassified
2911	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Companilactobacillus;s_Unclassified
2972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Frigoribacterium;s_Unclassified
2978	0	15	0	0	39	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Unclassified
302	0	96	103	191	0	0	99	0	0	0	90	0	0	29	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Unclassified
3094	0	0	0	0	0	0	0	0	0	0	0	54	0	0	28	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Kaistiaceae;g_Kaistia;s_Unclassified
3114	33	16	22	0	34	0	26	207	33	296	301	0	110	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Unclassified
3140	0	0	0	0	0	0	0	21	0	0	0	0	34	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Empedobacter;s_Unclassified
3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas;s_Unclassified
3164	62	0	0	0	0	0	0	0	0	21	0	6	21	0	12	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Pseudarthrobacter;s_Unclassified
3176	0	0	0	0	0	0	0	0	0	0	29	0	2	0	23	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus C;s_Unclassified
3178	0	0	0	0	0	0	0	58	0	0	11	124	59	0	28	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A;s_Unclassified
3182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Aquincola;s_Unclassified
3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas B;s_Unclassified
3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas F;s_Unclassified
3237	0	0	0	0	0	0	0	0	0	0	70	60	0	0	76	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter A;s_Unclassified
3259	43	18	0	0	0	0	0	1	6	8	0	0	0	0	14	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Agrococcus;s_Unclassified
3271	24	0	0	0	0	0	0	0	8	2	0	15	0	0	4	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Acidipropionibacterium;s_Unclassified
3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Rathayibacter;s_Unclassified
3279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Roseococcus;s_Unclassified
3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pseudoduganella;s_Unclassified
3291	57	0	0	0	0	0	0	0	0	0	0	34	1	0	27	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Sporosarcina;s_Unclassified
3304	5	0	0	0	0	0	0	0	0	0	0	34	0	0	16	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Gulosibacter;s_Unclassified
3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Unclassified
3441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium P;s_Unclassified
3457	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Rhodoferax;s_Unclassified
3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Lachnoclostridium;s_Unclassified
3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Renibacterium;s_Unclassified
3528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Eggerthella;s_Unclassified
3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Nakamurellaceae;g_Nakamurella;s_Unclassified
3575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Sanguibacter;s_Unclassified
3591	0	0	585	93	0	0	99	3	0	37	0	0	0	85	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Unclassified
3602	0	0	0	0	0	0	0	90	0	0	0	0	39	0	26	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Dorea A;s_Unclassified
3611	0	0	0	0	0	0	0	28	0	0	0	0	0	0	217	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Intestinibacter;s_Unclassified
3613	38	41	0	0	0	0	0	29	26	26	25	0	8	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Unclassified
3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Anaerotruncus;s_Unclassified
3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Coprobacillaceae;g_Erysipelatoclostridium;s_Unclassified
3636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Sulfitobacter;s_Unclassified
3639	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Unclassified
3668	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae;g_Nitrosomonas;s_Unclassified
3706	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum;s_Unclassified
3773	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Alicycliphilus;s_Unclassified
3828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Advenella;s_Unclassified
3840	0	0	0	0	66	0	0	0	0	10	17	0	0	59	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Unclassified
3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Haemophilus A;s_Unclassified
3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Sutterella;s_Unclassified
3966	0	0	0	0	0	0	0	7	0	3	0	0	18	0	13	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_Blastococcus;s_Unclassified
3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Rubrivivax;s_Unclassified
4036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Facklamia A;s_Unclassified
4102	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Chroococcidiopsidaceae;g_Chroococcidiopsis;s_Unclassified
4115	7	0	0	0	0	0	0	0	0	0	0	0	0	0	76	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Microcoleaceae;g_Microcoleus;s_Unclassified
4140	127	30	0	0	19	0	23	104	38	22	16	41	39	0	4	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Moraxella A;s_Unclassified
4212	0	23	0	0	0	0	0	0	0	32	0	1	0	0	10	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Paeniglutamicibacter;s_Unclassified
4359	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomaceae;g_Rudanella;s_Unclassified
3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus C;s_Unclassified
4372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus F;s_Unclassified
4377	0	0	0	0	0	0	0	8	0	2	19	66	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus B;s_Unclassified
4385	24	0	0	0	0	0	0	0	45	0	0	0	49	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Gleimia;s_Unclassified
4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Marmoricola;s_Unclassified
4463	8	0	0	0	0	0	0	0	0	0	0	3	18	0	16	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Arsenicicoccus;s_Unclassified
4476	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Propionibacterium;s_Unclassified
4140	127	30	0	0	19	0	23	104	38	22	16	41	39	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Moraxella A;s_Unclassified
4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Tenacibaculum;s_Unclassified
4541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Terrisporobacter;s_Unclassified
4571	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Clostridium Q;s_Unclassified
4579	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter D;s_Unclassified
4590	0	0	0	0	0	0	0	0	0	0	0	239	69	0	97	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Unclassified
4686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Metasolibacillus;s_Unclassified
4695	0	0	0	0	0	0	0	58	0	0	0	0	22	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Alkanindiges;s_Unclassified
4709	61	0	0	0	0	0	0	0	0	0	2	11	52	0	4	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Morganella;s_Unclassified
4738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Marinospirillum;s_Unclassified
4761	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Butyricicoccaceae;g_Agathobaculum;s_Unclassified
4764	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Unclassified
4770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Proteiniclasticum;s_Unclassified
4915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Robinsoniella;s_Unclassified
4925	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Eubacteriaceae;g_Eubacterium;s_Unclassified
4952	69	0	0	0	0	0	0	11	26	19	7	10	2	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Unclassified
4984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae B;g_Rossellomorea;s_Unclassified
4997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruthenibacterium;s_Unclassified
5139	0	0	0	0	0	0	0	0	0	0	0	36	0	0	29	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Unclassified
5195	71	0	0	0	0	0	0	16	5	0	7	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Akkermansia;s_Unclassified
5275	0	0	0	0	0	0	16	0	0	0	0	0	2	0	19	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Phyllobacterium;s_Unclassified
5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Barnesiellaceae;g_Barnesiella;s_Unclassified
5365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Pediococcus;s_Unclassified
5372	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_Fibrobacterales;f_Fibrobacteraceae;g_Fibrobacter;s_Unclassified
5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Catellicoccaceae;g_Catellicoccus;s_Unclassified
5407	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Alloprevotella;s_Unclassified
5432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Chroococcidiopsidaceae;g_Aliterella;s_Unclassified
5468	79	0	0	0	0	0	0	47	0	13	0	0	7	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerostipes;s_Unclassified
5495	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium B;s_Unclassified
5498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae K;g_Bacillus T;s_Unclassified
5517	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerobutyricum;s_Unclassified
5530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Cellulosilyticum;s_Unclassified
5605	0	0	0	0	0	0	0	0	0	0	0	19	0	0	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oligella;s_Unclassified
5625	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Methyloversatilis;s_Unclassified
5627	20	0	0	0	0	0	0	0	0	0	0	21	0	0	26	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aminobacter;s_Unclassified
5659	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Actinomycetospora;s_Unclassified
5662	606	0	0	0	0	0	0	0	0	0	15	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Marinifilaceae;g_Butyricimonas;s_Unclassified
5684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pusillimonas C;s_Unclassified
5737	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Dysosmobacter;s_Unclassified
5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Sporofaciens;s_Unclassified
5745	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_14-2;s_Unclassified
5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Hyphomonadaceae;g_Ponticaulis;s_Unclassified
5822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudorhodobacter;s_Unclassified
5875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Oceanospirillum;s_Unclassified
5904	14	0	0	0	0	0	0	0	0	0	20	0	0	0	25	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ottowia;s_Unclassified
5965	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Wagnerdoeblera;s_Unclassified
5967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chitinibacteraceae;g_Chitinibacter;s_Unclassified
6045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Youngiibacter;s_Unclassified
6266	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pararheinheimera;s_Unclassified
6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Mycetocola;s_Unclassified
6277	11	0	0	0	0	0	0	0	0	33	0	0	0	0	14	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Oerskovia;s_Unclassified
6305	50	0	0	0	0	0	0	17	0	0	0	0	20	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas B;s_Unclassified
6317	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Kineothrix;s_Unclassified
6344	28	0	0	0	0	0	0	0	42	0	0	24	27	0	24	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Lactococcus;s_Unclassified
6379	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Belnapia;s_Unclassified
6427	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Pseudoglutamicibacter;s_Unclassified
6653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Shimwellia;s_Unclassified
6692	21	0	0	0	0	0	0	0	0	1	26	4	16	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Lelliottia;s_Unclassified
6698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter A;s_Unclassified
6776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aquamicrobium A;s_Unclassified
6806	11	25	0	0	0	0	0	11	18	24	9	19	4	0	34	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Unclassified
6810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Alkalibacterium;s_Unclassified
6818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Saccharibacillus;s_Unclassified
6862	3	0	0	0	0	0	0	0	0	0	0	0	17	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Reyranellales;f_Reyranellaceae;g_Reyranella;s_Unclassified
7016	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Elizabethkingia;s_Unclassified
7021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Phycicoccus A;s_Unclassified
7046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Cryobacterium;s_Unclassified
7054	0	0	0	0	0	0	0	7	0	209	26	0	40	0	33	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Unclassified
